transaction_id,sender_entity_id,receiver_entity_id,amount,timestamp,transaction_type,channel,sender_state,receiver_state,is_cash_out,is_suspicious,ring_id
T000200,ENT_000053,ENT_000121,4040.01,2026-01-03 18:47:27,IMPS,Internet Banking,Punjab,Maharashtra,0,0,NORMAL
T000201,ENT_000307,ENT_000218,3689.7,2026-01-03 18:57:32,UPI,UPI App,Punjab,Delhi,0,0,NORMAL
T000202,ENT_000081,ENT_000206,1869.91,2026-01-03 18:57:36,IMPS,Mobile Banking,Tamil Nadu,Telangana,0,0,NORMAL
T000203,ENT_000282,ENT_000069,3568.87,2026-01-03 19:03:04,UPI,UPI App,Rajasthan,Kerala,0,0,NORMAL
T000204,ENT_000341,ENT_000494,65451.11,2026-01-03 19:21:26,UPI,UPI App,Odisha,Madhya Pradesh,0,1,RING_022
T000205,ENT_000438,ENT_000669,2461.42,2026-01-03 19:22:39,UPI,UPI App,Karnataka,Maharashtra,0,0,NORMAL
T000206,ENT_000214,ENT_000394,367.34,2026-01-03 19:27:10,UPI,UPI App,Karnataka,Gujarat,0,0,NORMAL
T000207,ENT_000258,ENT_000328,25455.75,2026-01-03 19:30:23,NEFT,Internet Banking,Maharashtra,Maharashtra,0,0,NORMAL
T000208,ENT_000538,ENT_000613,1261.8,2026-01-03 19:32:21,CARD,POS,Maharashtra,Odisha,0,0,NORMAL
T000209,ENT_000180,ENT_000494,59664.5,2026-01-03 19:37:26,UPI,UPI App,Madhya Pradesh,Madhya Pradesh,0,1,RING_022
T000210,ENT_000378,ENT_000150,2636.84,2026-01-03 19:37:48,UPI,UPI App,Karnataka,Bihar,0,0,NORMAL
T000211,ENT_000651,ENT_000494,63587.21,2026-01-03 20:11:26,IMPS,Mobile Banking,Tamil Nadu,Madhya Pradesh,0,1,RING_022
T000212,ENT_000006,ENT_000494,2076.25,2026-01-03 20:41:50,UPI,UPI App,Rajasthan,Madhya Pradesh,0,0,NORMAL
T000213,ENT_000326,ENT_000494,62288.5,2026-01-03 20:52:26,IMPS,Mobile Banking,Maharashtra,Madhya Pradesh,0,1,RING_022
T000214,ENT_000670,ENT_000671,1569.58,2026-01-03 21:06:40,UPI,UPI App,Rajasthan,Odisha,0,0,NORMAL
T000215,ENT_000683,ENT_000494,60920.45,2026-01-03 21:29:26,IMPS,Mobile Banking,Delhi,Madhya Pradesh,0,1,RING_022
T000216,ENT_000208,ENT_000506,464.87,2026-01-03 21:59:45,IMPS,Internet Banking,Delhi,Bihar,0,0,NORMAL
T000217,ENT_000650,ENT_000300,103.55,2026-01-03 22:14:53,UPI,UPI App,Karnataka,Uttar Pradesh,0,0,NORMAL
T000218,ENT_000494,ATM_022,302539.56,2026-01-03 22:34:26,CASH_WITHDRAWAL,ATM,Madhya Pradesh,Madhya Pradesh,1,1,RING_022
T000219,ENT_000497,ENT_000555,474607.01,2026-01-04 04:45:16,RTGS,Bank Branch,Punjab,Bihar,0,0,NORMAL
T000220,ENT_000475,ENT_000479,3816.59,2026-01-04 05:12:17,UPI,UPI App,Madhya Pradesh,Maharashtra,0,0,NORMAL
T000221,ENT_000594,ENT_000026,1056.12,2026-01-04 05:17:44,UPI,UPI App,Maharashtra,Bihar,0,0,NORMAL
T000222,ENT_000061,ENT_000678,4442.7,2026-01-04 05:46:22,CARD,Internet Banking,Rajasthan,Telangana,0,0,NORMAL
T000223,ENT_000156,ENT_000596,636.63,2026-01-04 07:40:37,UPI,UPI App,Madhya Pradesh,Maharashtra,0,0,NORMAL
T000224,ENT_000336,ENT_000693,37628.79,2026-01-04 07:57:10,IMPS,Internet Banking,Gujarat,Gujarat,0,0,NORMAL
T000225,ENT_000085,ENT_000665,50939.27,2026-01-04 08:27:31,NEFT,Internet Banking,Odisha,Kerala,0,0,NORMAL
T000226,ENT_000188,ENT_000185,49880.84,2026-01-04 08:50:13,NEFT,Internet Banking,Tamil Nadu,Odisha,0,0,NORMAL
T000227,ENT_000074,ATM_005,4140.95,2026-01-04 09:08:08,CASH_WITHDRAWAL,ATM,Kerala,Kerala,1,0,NORMAL
T000228,ENT_000139,ENT_000042,909.22,2026-01-04 09:18:33,IMPS,Mobile Banking,Bihar,Karnataka,0,0,NORMAL
T000229,ENT_000005,ENT_000666,2661.14,2026-01-04 09:23:02,UPI,UPI App,Delhi,Uttar Pradesh,0,0,NORMAL
T000230,ENT_000357,ENT_000628,2793.21,2026-01-04 09:23:46,UPI,UPI App,Bihar,Telangana,0,0,NORMAL
T000231,ENT_000277,ENT_000117,4978.83,2026-01-04 09:26:37,UPI,UPI App,Punjab,Maharashtra,0,0,NORMAL
T000232,ENT_000042,ENT_000278,3001.4,2026-01-04 09:29:27,UPI,UPI App,Karnataka,West Bengal,0,0,NORMAL
T000233,ENT_000228,ENT_000136,3277.71,2026-01-04 09:36:43,UPI,UPI App,Kerala,West Bengal,0,0,NORMAL
T000234,ENT_000477,ENT_000059,14052.59,2026-01-04 10:33:18,CARD,POS,Karnataka,Odisha,0,0,NORMAL
T000235,ENT_000582,ENT_000094,734.43,2026-01-04 10:38:24,UPI,UPI App,Maharashtra,Punjab,0,0,NORMAL
T000236,ENT_000048,ENT_000221,3488.36,2026-01-04 10:51:52,UPI,UPI App,Telangana,Telangana,0,0,NORMAL
T000237,ENT_000165,ENT_000623,23941.64,2026-01-04 10:56:47,IMPS,Mobile Banking,Gujarat,Rajasthan,0,0,NORMAL
T000238,ENT_000381,ENT_000009,3439.32,2026-01-04 11:02:31,CARD,Internet Banking,Maharashtra,Kerala,0,0,NORMAL
T000239,ENT_000245,ENT_000220,529.88,2026-01-04 11:08:46,UPI,UPI App,Karnataka,Kerala,0,0,NORMAL
T000240,ENT_000071,ENT_000670,2560.0,2026-01-04 11:45:54,UPI,UPI App,Tamil Nadu,Rajasthan,0,0,NORMAL
T000241,ENT_000242,ENT_000324,2290.27,2026-01-04 12:07:57,UPI,UPI App,Uttar Pradesh,Punjab,0,0,NORMAL
T000242,ENT_000395,ATM_045,3135.16,2026-01-04 12:09:35,CASH_WITHDRAWAL,ATM,Telangana,Maharashtra,1,0,NORMAL
T000243,ENT_000692,ENT_000510,2171.38,2026-01-04 12:17:33,IMPS,Mobile Banking,Delhi,Maharashtra,0,0,NORMAL
T000244,ENT_000626,ENT_000059,27773.24,2026-01-04 13:07:16,IMPS,Mobile Banking,Punjab,Odisha,0,1,RING_023
T000245,ENT_000639,ENT_000123,3403.05,2026-01-04 13:17:05,UPI,UPI App,Bihar,Madhya Pradesh,0,0,NORMAL
T000246,ENT_000626,ENT_000365,26271.23,2026-01-04 13:43:16,IMPS,Mobile Banking,Punjab,Punjab,0,1,RING_023
T000247,ENT_000207,ENT_000571,1711.79,2026-01-04 13:46:13,UPI,UPI App,Bihar,Odisha,0,0,NORMAL
T000248,ENT_000199,ENT_000346,1817.38,2026-01-04 14:09:18,IMPS,Internet Banking,Uttar Pradesh,Tamil Nadu,0,0,NORMAL
T000249,ENT_000135,ENT_000089,3007.47,2026-01-04 14:21:10,UPI,UPI App,Madhya Pradesh,Telangana,0,0,NORMAL
T000250,ENT_000059,ATM_009,27176.45,2026-01-04 14:22:16,CASH_WITHDRAWAL,ATM,Odisha,Rajasthan,1,1,RING_023
T000251,ENT_000602,ENT_000335,1110.94,2026-01-04 14:24:38,UPI,UPI App,Maharashtra,Telangana,0,0,NORMAL
T000252,ENT_000136,ENT_000365,36677.13,2026-01-04 14:25:36,NEFT,Bank Branch,West Bengal,Punjab,0,0,NORMAL
T000253,ENT_000626,ENT_000339,26434.95,2026-01-04 14:27:16,IMPS,Mobile Banking,Punjab,Tamil Nadu,0,1,RING_023
T000254,ENT_000626,ENT_000103,26294.72,2026-01-04 14:45:16,IMPS,Mobile Banking,Punjab,Maharashtra,0,1,RING_023
T000255,ENT_000365,ATM_009,25237.92,2026-01-04 14:48:16,CASH_WITHDRAWAL,ATM,Punjab,Rajasthan,1,1,RING_023
T000256,ENT_000626,ENT_000004,25191.86,2026-01-04 15:20:16,UPI,UPI App,Punjab,Uttar Pradesh,0,1,RING_023
T000257,ENT_000579,ENT_000634,624.99,2026-01-04 15:34:59,UPI,UPI App,Telangana,Bihar,0,0,NORMAL
T000258,ENT_000339,ATM_039,25381.64,2026-01-04 15:41:16,CASH_WITHDRAWAL,ATM,Tamil Nadu,Kerala,1,1,RING_023
T000259,ENT_000626,ENT_000468,25379.81,2026-01-04 15:50:16,NEFT,Internet Banking,Punjab,Tamil Nadu,0,1,RING_023
T000260,ENT_000540,ENT_000390,444.57,2026-01-04 15:56:06,UPI,UPI App,Karnataka,Rajasthan,0,0,NORMAL
T000261,ENT_000128,ENT_000397,37235.69,2026-01-04 15:59:39,NEFT,Internet Banking,Kerala,West Bengal,0,0,NORMAL
T000262,ENT_000103,ATM_039,25173.25,2026-01-04 16:00:16,CASH_WITHDRAWAL,ATM,Maharashtra,Kerala,1,1,RING_023
T000263,ENT_000161,ENT_000133,4772.8,2026-01-04 16:01:23,CARD,Internet Banking,Karnataka,West Bengal,0,0,NORMAL
T000264,ENT_000626,ENT_000412,27498.73,2026-01-04 16:17:16,NEFT,Internet Banking,Punjab,Odisha,0,1,RING_023
T000265,ENT_000365,ENT_000328,3202.52,2026-01-04 16:21:58,UPI,UPI App,Punjab,Maharashtra,0,0,NORMAL
T000266,ENT_000649,ENT_000676,2974.54,2026-01-04 16:37:07,UPI,UPI App,Gujarat,Madhya Pradesh,0,0,NORMAL
T000267,ENT_000428,ENT_000382,1752.18,2026-01-04 16:45:21,UPI,UPI App,Telangana,Uttar Pradesh,0,0,NORMAL
T000268,ENT_000129,ENT_000318,40701.12,2026-01-04 16:48:53,CARD,POS,Maharashtra,Madhya Pradesh,0,0,NORMAL
T000269,ENT_000004,ATM_002,24382.81,2026-01-04 16:49:16,CASH_WITHDRAWAL,ATM,Uttar Pradesh,Odisha,1,1,RING_023
T000270,ENT_000062,ENT_000101,4449.16,2026-01-04 17:13:19,UPI,UPI App,Maharashtra,Uttar Pradesh,0,0,NORMAL
T000271,ENT_000468,ATM_039,24612.21,2026-01-04 17:14:16,CASH_WITHDRAWAL,ATM,Tamil Nadu,Kerala,1,1,RING_023
T000272,ENT_000218,ENT_000666,226127.81,2026-01-04 17:15:28,RTGS,Internet Banking,Delhi,Uttar Pradesh,0,0,NORMAL
T000273,ENT_000412,ATM_002,26662.66,2026-01-04 17:39:16,CASH_WITHDRAWAL,ATM,Odisha,Odisha,1,1,RING_023
T000274,ENT_000043,ENT_000338,3455.23,2026-01-04 17:48:26,UPI,UPI App,Karnataka,Karnataka,0,0,NORMAL
T000275,ENT_000020,ENT_000313,652.02,2026-01-04 18:00:56,CARD,POS,Gujarat,Punjab,0,0,NORMAL
T000276,ENT_000593,ENT_000473,19934.67,2026-01-04 18:10:26,CARD,Internet Banking,Telangana,Kerala,0,0,NORMAL
T000277,ENT_000357,ENT_000066,3197.89,2026-01-04 18:53:13,UPI,UPI App,Bihar,Rajasthan,0,0,NORMAL
T000278,ENT_000244,ENT_000602,1632.04,2026-01-04 19:00:29,UPI,UPI App,Telangana,Maharashtra,0,0,NORMAL
T000279,ENT_000325,ENT_000407,3809.9,2026-01-04 19:10:11,UPI,UPI App,Bihar,Rajasthan,0,0,NORMAL
T000280,ENT_000034,ENT_000288,794.43,2026-01-04 19:16:43,UPI,UPI App,Punjab,Maharashtra,0,0,NORMAL
T000281,ENT_000569,ENT_000017,4072.6,2026-01-04 19:18:26,UPI,UPI App,Telangana,Odisha,0,0,NORMAL
T000282,ENT_000015,ENT_000662,20220.32,2026-01-04 19:19:26,NEFT,Internet Banking,Rajasthan,Tamil Nadu,0,0,NORMAL
T000283,ENT_000061,ENT_000202,884.74,2026-01-04 19:33:15,UPI,UPI App,Rajasthan,Delhi,0,0,NORMAL
T000284,ENT_000329,ENT_000218,572.64,2026-01-04 19:33:49,UPI,UPI App,Rajasthan,Delhi,0,0,NORMAL
T000285,ENT_000071,ENT_000193,1492.04,2026-01-04 19:55:56,UPI,UPI App,Tamil Nadu,Odisha,0,0,NORMAL
T000286,ENT_000644,ENT_000423,4743.51,2026-01-04 19:58:59,UPI,UPI App,Gujarat,Uttar Pradesh,0,0,NORMAL
T000287,ENT_000365,ENT_000361,44730.63,2026-01-04 21:21:46,NEFT,Bank Branch,Punjab,Kerala,0,0,NORMAL
T000288,ENT_000026,ATM_006,2364.66,2026-01-04 22:21:40,CASH_WITHDRAWAL,ATM,Bihar,Odisha,1,0,NORMAL
T000289,ENT_000513,ENT_000014,377812.03,2026-01-05 01:00:40,UPI,UPI App,Maharashtra,Maharashtra,0,1,RING_025
T000290,ENT_000014,ENT_000243,357146.49,2026-01-05 01:55:40,UPI,UPI App,Maharashtra,Telangana,0,1,RING_025
T000291,ENT_000243,ENT_000054,342760.46,2026-01-05 03:23:40,NEFT,Internet Banking,Telangana,Odisha,0,1,RING_025
T000292,ENT_000054,ENT_000695,329625.22,2026-01-05 03:56:40,NEFT,Internet Banking,Odisha,Rajasthan,0,1,RING_025
T000293,ENT_000236,ENT_000651,3604.26,2026-01-05 04:58:55,CARD,POS,Punjab,Tamil Nadu,0,0,NORMAL
T000294,ENT_000695,ENT_000351,319199.07,2026-01-05 05:04:40,IMPS,Mobile Banking,Rajasthan,Gujarat,0,1,RING_025
T000295,ENT_000446,ENT_000162,41811.01,2026-01-05 05:14:26,IMPS,Internet Banking,Odisha,Telangana,0,0,NORMAL
T000296,ENT_000051,ENT_000346,2560.61,2026-01-05 05:45:39,IMPS,Mobile Banking,Punjab,Tamil Nadu,0,0,NORMAL
T000297,ENT_000267,ENT_000286,25091.5,2026-01-05 06:13:20,NEFT,Bank Branch,Odisha,West Bengal,0,0,NORMAL
T000298,ENT_000649,ENT_000676,4504.34,2026-01-05 06:13:24,UPI,UPI App,Gujarat,Madhya Pradesh,0,0,NORMAL
T000299,ENT_000053,ATM_002,2480.23,2026-01-05 06:33:21,CASH_WITHDRAWAL,ATM,Punjab,Odisha,1,0,NORMAL
T000300,ENT_000351,ENT_000440,302021.3,2026-01-05 06:34:40,IMPS,Mobile Banking,Gujarat,Gujarat,0,1,RING_025
T000301,ENT_000440,ATM_048,286838.05,2026-01-05 07:22:40,CASH_WITHDRAWAL,ATM,Gujarat,Uttar Pradesh,1,1,RING_025
T000302,ENT_000353,ENT_000051,431.79,2026-01-05 08:00:31,UPI,UPI App,Karnataka,Punjab,0,0,NORMAL
T000303,ENT_000287,ATM_032,2988.1,2026-01-05 09:41:30,CASH_WITHDRAWAL,ATM,Karnataka,Maharashtra,1,0,NORMAL
T000304,ENT_000370,ENT_000325,27968.84,2026-01-05 09:47:43,NEFT,Internet Banking,Telangana,Bihar,0,1,RING_003
T000305,ENT_000675,ENT_000620,3768.93,2026-01-05 10:11:21,UPI,UPI App,Madhya Pradesh,Rajasthan,0,0,NORMAL
T000306,ENT_000519,ENT_000379,2451.05,2026-01-05 10:11:42,UPI,UPI App,Telangana,Bihar,0,0,NORMAL
T000307,ENT_000210,ENT_000202,29183.28,2026-01-05 10:12:14,NEFT,Internet Banking,Maharashtra,Delhi,0,0,NORMAL
T000308,ENT_000010,ENT_000371,2549.97,2026-01-05 10:13:19,IMPS,Mobile Banking,Karnataka,Madhya Pradesh,0,0,NORMAL
T000309,ENT_000499,ENT_000322,3466.71,2026-01-05 10:14:28,CARD,Internet Banking,West Bengal,Tamil Nadu,0,0,NORMAL
T000310,ENT_000442,ENT_000179,2472.09,2026-01-05 10:15:14,UPI,UPI App,Karnataka,Gujarat,0,0,NORMAL
T000311,ENT_000370,ENT_000136,27260.94,2026-01-05 10:18:43,UPI,UPI App,Telangana,West Bengal,0,1,RING_003
T000312,ENT_000325,ATM_035,26882.42,2026-01-05 10:43:43,CASH_WITHDRAWAL,ATM,Bihar,Tamil Nadu,1,1,RING_003
T000313,ENT_000474,ENT_000169,2761.54,2026-01-05 10:49:56,UPI,UPI App,Odisha,West Bengal,0,0,NORMAL
T000314,ENT_000039,ENT_000160,40165.65,2026-01-05 10:55:28,NEFT,Bank Branch,Gujarat,Kerala,0,0,NORMAL
T000315,ENT_000370,ENT_000397,26144.78,2026-01-05 10:56:43,NEFT,Internet Banking,Telangana,West Bengal,0,1,RING_003
T000316,ENT_000136,ATM_024,26171.88,2026-01-05 11:12:43,CASH_WITHDRAWAL,ATM,West Bengal,Punjab,1,1,RING_003
T000317,ENT_000370,ENT_000583,26835.16,2026-01-05 11:13:43,UPI,UPI App,Telangana,Punjab,0,1,RING_003
T000318,ENT_000412,ENT_000334,22027.51,2026-01-05 11:42:10,IMPS,Mobile Banking,Odisha,Bihar,0,0,NORMAL
T000319,ENT_000497,ENT_000374,1497.07,2026-01-05 11:47:52,UPI,UPI App,Punjab,Maharashtra,0,0,NORMAL
T000320,ENT_000258,ENT_000235,4992.52,2026-01-05 12:00:06,UPI,UPI App,Maharashtra,Telangana,0,0,NORMAL
T000321,ENT_000583,ATM_035,25895.61,2026-01-05 12:00:43,CASH_WITHDRAWAL,ATM,Punjab,Tamil Nadu,1,1,RING_003
T000322,ENT_000311,ENT_000580,24891.35,2026-01-05 12:02:40,NEFT,Bank Branch,Delhi,Tamil Nadu,0,0,NORMAL
T000323,ENT_000397,ATM_035,25602.32,2026-01-05 12:13:43,CASH_WITHDRAWAL,ATM,West Bengal,Tamil Nadu,1,1,RING_003
T000324,ENT_000229,ENT_000122,3630.11,2026-01-05 12:16:54,UPI,UPI App,Odisha,Telangana,0,0,NORMAL
T000325,ENT_000154,ENT_000283,3710.85,2026-01-05 12:22:26,UPI,UPI App,Tamil Nadu,West Bengal,0,0,NORMAL
T000326,ENT_000113,ENT_000284,1038.29,2026-01-05 12:43:46,UPI,UPI App,Rajasthan,Uttar Pradesh,0,0,NORMAL
T000327,ENT_000220,ENT_000430,673.96,2026-01-05 13:11:54,UPI,UPI App,Kerala,Bihar,0,0,NORMAL
T000328,ENT_000175,ENT_000024,330.37,2026-01-05 13:19:17,UPI,UPI App,Uttar Pradesh,Delhi,0,0,NORMAL
T000329,ENT_000042,ENT_000145,632.8,2026-01-05 15:09:57,UPI,UPI App,Karnataka,Delhi,0,0,NORMAL
T000330,ENT_000323,ENT_000529,3249.09,2026-01-05 15:23:53,UPI,UPI App,West Bengal,Uttar Pradesh,0,0,NORMAL
T000331,ENT_000320,ENT_000066,19956.54,2026-01-05 16:05:55,IMPS,Mobile Banking,Tamil Nadu,Rajasthan,0,0,NORMAL
T000332,ENT_000035,ENT_000138,35505.3,2026-01-05 16:13:42,NEFT,Internet Banking,Maharashtra,Karnataka,0,0,NORMAL
T000333,ENT_000432,ATM_032,1656.23,2026-01-05 16:44:55,CASH_WITHDRAWAL,ATM,Madhya Pradesh,Maharashtra,1,0,NORMAL
T000334,ENT_000408,ENT_000658,49975.56,2026-01-05 18:04:44,IMPS,Internet Banking,Bihar,Karnataka,0,0,NORMAL
T000335,ENT_000177,ENT_000269,1798.9,2026-01-05 18:12:25,CARD,Internet Banking,Rajasthan,Maharashtra,0,0,NORMAL
T000336,ENT_000286,ENT_000483,1373.87,2026-01-05 18:37:48,UPI,UPI App,West Bengal,Uttar Pradesh,0,0,NORMAL
T000337,ENT_000090,ENT_000077,4667.52,2026-01-05 18:39:36,UPI,UPI App,Rajasthan,Punjab,0,0,NORMAL
T000338,ENT_000166,ENT_000180,385.17,2026-01-05 19:04:01,UPI,UPI App,Gujarat,Madhya Pradesh,0,0,NORMAL
T000339,ENT_000034,ENT_000467,2144.32,2026-01-05 19:07:03,UPI,UPI App,Punjab,Madhya Pradesh,0,0,NORMAL
T000340,ENT_000430,ENT_000116,328872.95,2026-01-05 19:12:19,NEFT,Internet Banking,Bihar,Kerala,0,1,RING_005
T000341,ENT_000586,ATM_034,4600.19,2026-01-05 19:40:04,CASH_WITHDRAWAL,ATM,Karnataka,Maharashtra,1,0,NORMAL
T000342,ENT_000298,ENT_000624,808.14,2026-01-05 19:58:31,UPI,UPI App,West Bengal,Kerala,0,0,NORMAL
T000343,ENT_000538,ENT_000147,2133.61,2026-01-05 20:13:52,CARD,POS,Maharashtra,Bihar,0,0,NORMAL
T000344,ENT_000158,ENT_000589,2209.92,2026-01-05 20:25:22,UPI,UPI App,Telangana,Telangana,0,0,NORMAL
T000345,ENT_000116,ENT_000425,316713.16,2026-01-05 20:39:19,NEFT,Internet Banking,Kerala,Maharashtra,0,1,RING_005
T000346,ENT_000596,ENT_000017,308323.32,2026-01-05 20:50:39,NEFT,Bank Branch,Maharashtra,Odisha,0,0,NORMAL
T000347,ENT_000059,ENT_000029,293900.93,2026-01-05 20:55:49,NEFT,Internet Banking,Odisha,Punjab,0,0,NORMAL
T000348,ENT_000439,ENT_000017,4900.11,2026-01-05 21:14:06,UPI,UPI App,Uttar Pradesh,Odisha,0,0,NORMAL
T000349,ENT_000041,ENT_000399,13259.29,2026-01-05 21:18:37,CARD,Internet Banking,Maharashtra,Maharashtra,0,0,NORMAL
T000350,ENT_000425,ENT_000154,307001.74,2026-01-05 21:27:19,NEFT,Internet Banking,Maharashtra,Tamil Nadu,0,1,RING_005
T000351,ENT_000193,ENT_000329,46802.2,2026-01-05 21:35:05,IMPS,Mobile Banking,Odisha,Rajasthan,0,1,RING_009
T000352,ENT_000193,ENT_000020,43202.03,2026-01-05 22:10:05,IMPS,Mobile Banking,Odisha,Gujarat,0,1,RING_009
T000353,ENT_000204,ENT_000282,36129.2,2026-01-05 22:12:04,IMPS,Mobile Banking,Madhya Pradesh,Rajasthan,0,0,NORMAL
T000354,ENT_000108,ENT_000533,1105.0,2026-01-05 22:22:35,UPI,UPI App,Karnataka,Gujarat,0,0,NORMAL
T000355,ENT_000154,ENT_000152,293362.57,2026-01-05 22:30:19,NEFT,Internet Banking,Tamil Nadu,Telangana,0,1,RING_005
T000356,ENT_000152,ENT_000581,279570.26,2026-01-05 23:02:19,NEFT,Internet Banking,Telangana,Punjab,0,1,RING_005
T000357,ENT_000581,ENT_000603,266838.04,2026-01-05 23:53:19,NEFT,Internet Banking,Punjab,Rajasthan,0,1,RING_005
T000358,ENT_000329,ENT_000156,44930.12,2026-01-06 00:13:05,UPI,UPI App,Rajasthan,Madhya Pradesh,0,1,RING_009
T000359,ENT_000020,ENT_000156,41473.95,2026-01-06 00:42:05,UPI,UPI App,Gujarat,Madhya Pradesh,0,1,RING_009
T000360,ENT_000603,ENT_000597,252017.76,2026-01-06 01:02:19,NEFT,Internet Banking,Rajasthan,Telangana,0,1,RING_005
T000361,ENT_000597,ENT_000103,236984.73,2026-01-06 01:28:19,UPI,UPI App,Telangana,Maharashtra,0,1,RING_005
T000362,ENT_000156,ENT_000051,82803.9,2026-01-06 01:38:05,NEFT,Internet Banking,Madhya Pradesh,Punjab,0,1,RING_009
T000363,ENT_000372,ENT_000160,2200.84,2026-01-06 01:40:06,UPI,UPI App,Gujarat,Kerala,0,0,NORMAL
T000364,ENT_000051,ATM_019,80319.78,2026-01-06 02:10:05,CASH_WITHDRAWAL,ATM,Punjab,Maharashtra,1,1,RING_009
T000365,ENT_000103,ATM_037,228800.55,2026-01-06 02:52:19,CASH_WITHDRAWAL,ATM,Maharashtra,Maharashtra,1,1,RING_005
T000366,ENT_000272,ENT_000155,169.28,2026-01-06 04:29:31,UPI,UPI App,Karnataka,Uttar Pradesh,0,0,NORMAL
T000367,ENT_000559,ENT_000625,4508.22,2026-01-06 05:31:04,UPI,UPI App,West Bengal,Kerala,0,0,NORMAL
T000368,ENT_000480,ENT_000217,18170.3,2026-01-06 06:39:52,NEFT,Bank Branch,Kerala,Maharashtra,0,0,NORMAL
T000369,ENT_000464,ENT_000578,2898.5,2026-01-06 07:12:09,CARD,POS,Karnataka,Madhya Pradesh,0,0,NORMAL
T000370,ENT_000041,ENT_000097,18484.63,2026-01-06 07:33:04,NEFT,Internet Banking,Maharashtra,Karnataka,0,0,NORMAL
T000371,ENT_000583,ENT_000329,8484.45,2026-01-06 07:56:17,NEFT,Bank Branch,Punjab,Rajasthan,0,0,NORMAL
T000372,ENT_000032,ENT_000582,753.13,2026-01-06 08:11:29,UPI,UPI App,Karnataka,Maharashtra,0,0,NORMAL
T000373,ENT_000583,ENT_000642,45598.03,2026-01-06 08:48:08,IMPS,Mobile Banking,Punjab,Tamil Nadu,0,0,NORMAL
T000374,ENT_000137,ENT_000613,2960.6,2026-01-06 08:51:02,UPI,UPI App,Karnataka,Odisha,0,0,NORMAL
T000375,ENT_000483,ENT_000508,65621.31,2026-01-06 09:00:20,NEFT,Internet Banking,Uttar Pradesh,Karnataka,0,0,NORMAL
T000376,ENT_000625,ENT_000687,349.59,2026-01-06 09:08:30,UPI,UPI App,Kerala,Odisha,0,0,NORMAL
T000377,ENT_000515,ENT_000521,3495.4,2026-01-06 09:10:20,UPI,UPI App,Odisha,Karnataka,0,0,NORMAL
T000378,ENT_000514,ENT_000182,1766.33,2026-01-06 09:12:26,UPI,UPI App,Kerala,Gujarat,0,0,NORMAL
T000379,ENT_000530,ENT_000638,1155.13,2026-01-06 09:17:19,UPI,UPI App,Gujarat,Delhi,0,0,NORMAL
T000380,ENT_000124,ENT_000375,3930.1,2026-01-06 09:23:46,UPI,UPI App,Bihar,Madhya Pradesh,0,0,NORMAL
T000381,ENT_000202,ENT_000402,1430.15,2026-01-06 09:43:19,UPI,UPI App,Delhi,Uttar Pradesh,0,0,NORMAL
T000382,ENT_000095,ENT_000326,40578.8,2026-01-06 10:19:00,NEFT,Bank Branch,West Bengal,Maharashtra,0,0,NORMAL
T000383,ENT_000537,ENT_000248,1225.81,2026-01-06 10:30:54,UPI,UPI App,Gujarat,Odisha,0,0,NORMAL
T000384,ENT_000216,ENT_000483,3016.26,2026-01-06 10:37:00,UPI,UPI App,Tamil Nadu,Uttar Pradesh,0,0,NORMAL
T000385,ENT_000625,ENT_000564,3792.2,2026-01-06 10:58:02,UPI,UPI App,Kerala,Gujarat,0,0,NORMAL
T000386,ENT_000112,ENT_000414,1340.28,2026-01-06 11:08:59,UPI,UPI App,Delhi,Rajasthan,0,0,NORMAL
T000387,ENT_000130,ENT_000540,1905.69,2026-01-06 11:33:02,UPI,UPI App,Punjab,Karnataka,0,0,NORMAL
T000388,ENT_000505,ENT_000417,4473.05,2026-01-06 11:49:46,UPI,UPI App,Telangana,West Bengal,0,0,NORMAL
T000389,ENT_000125,ENT_000612,42205.71,2026-01-06 11:51:53,CARD,Internet Banking,Kerala,Madhya Pradesh,0,0,NORMAL
T000390,ENT_000292,ATM_008,3733.05,2026-01-06 11:54:18,CASH_WITHDRAWAL,ATM,Telangana,Delhi,1,0,NORMAL
T000391,ENT_000028,ENT_000393,824.55,2026-01-06 11:56:02,UPI,UPI App,Telangana,Karnataka,0,0,NORMAL
T000392,ENT_000475,ENT_000643,2020.95,2026-01-06 12:15:24,UPI,UPI App,Madhya Pradesh,West Bengal,0,0,NORMAL
T000393,ENT_000194,ENT_000326,37360.75,2026-01-06 12:57:01,NEFT,Bank Branch,Punjab,Maharashtra,0,0,NORMAL
T000394,ENT_000210,ENT_000151,2367.94,2026-01-06 13:13:39,UPI,UPI App,Maharashtra,Karnataka,0,0,NORMAL
T000395,ENT_000093,ENT_000019,1611.36,2026-01-06 13:32:52,UPI,UPI App,Madhya Pradesh,Delhi,0,0,NORMAL
T000396,ENT_000167,ENT_000437,505.81,2026-01-06 13:46:13,UPI,UPI App,Delhi,Tamil Nadu,0,0,NORMAL
T000397,ENT_000432,ENT_000534,3832.97,2026-01-06 15:02:14,IMPS,Mobile Banking,Madhya Pradesh,Tamil Nadu,0,0,NORMAL
T000398,ENT_000616,ENT_000335,4145.89,2026-01-06 15:10:42,UPI,UPI App,West Bengal,Telangana,0,0,NORMAL
T000399,ENT_000497,ATM_043,1476.48,2026-01-06 15:44:26,CASH_WITHDRAWAL,ATM,Punjab,Tamil Nadu,1,0,NORMAL
