complaint_id,incident_entity_id,graphsage_probability,risk_level,confidence_tier,nearest_reference_similarity,novelty_status,multi_hop_evidence,high_activity_evidence,cash_out_evidence,terminal_evidence,supporting_signal_count,top_terminal,top_terminal_city,terminal_score,confidence_reason
C000143,ENT_000248,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000144,ENT_000561,0.0091,LOW_RISK,NORMAL,0.9995,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000145,ENT_000315,0.0006,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000146,ENT_000358,0.0071,LOW_RISK,NORMAL,0.9995,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000147,ENT_000458,0.9999,SUSPICIOUS,HIGH_CONFIDENCE,0.9994,KNOWN_PATTERN,True,True,False,False,3,NONE,NONE,0.0,"High-confidence suspicious incident: GraphSAGE risk is 1.00, the graph spans 3 hops with 3 supporting signals, involves multiple fund exit vectors, and its graph structure closely matches previously observed reference patterns (similarity 1.00)."
C000148,ENT_000387,0.9852,SUSPICIOUS,HIGH_CONFIDENCE,0.9947,KNOWN_PATTERN,True,True,False,False,3,NONE,NONE,0.0,"High-confidence suspicious incident: GraphSAGE risk is 0.99, the graph spans 3 hops with 3 supporting signals, involves multiple fund exit vectors, and its graph structure closely matches previously observed reference patterns (similarity 0.99)."
C000149,ENT_000624,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000150,ENT_000485,0.0087,LOW_RISK,NORMAL,0.9996,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000151,ENT_000488,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000152,ENT_000101,0.009,LOW_RISK,NORMAL,0.9971,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000153,ENT_000003,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000154,ENT_000637,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000155,ENT_000099,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000156,ENT_000146,0.9967,SUSPICIOUS,HIGH_CONFIDENCE,0.9953,KNOWN_PATTERN,True,True,True,False,4,ATM_009,Jaipur,0.6953,"High-confidence suspicious incident: GraphSAGE risk is 1.00, the graph spans 2 hops with 4 supporting signals, involves a cash-out terminal (ATM_009 in Jaipur, score: 0.70), and its graph structure closely matches previously observed reference patterns (similarity 1.00)."
C000157,ENT_000499,0.0793,LOW_RISK,NORMAL,0.9946,KNOWN_PATTERN,True,True,False,False,3,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000158,ENT_000580,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000159,ENT_000286,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000160,ENT_000277,0.5077,ELEVATED_RISK,MEDIUM_CONFIDENCE,0.9852,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,"Medium-confidence suspicious incident: elevated GraphSAGE risk (0.51) and multi-hop activity were detected, but supporting terminal or reference-pattern evidence is partial or evolving."
C000161,ENT_000504,0.0006,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000162,ENT_000599,0.9299,SUSPICIOUS,HIGH_CONFIDENCE,0.9966,KNOWN_PATTERN,True,True,False,False,3,NONE,NONE,0.0,"High-confidence suspicious incident: GraphSAGE risk is 0.93, the graph spans 3 hops with 3 supporting signals, involves multiple fund exit vectors, and its graph structure closely matches previously observed reference patterns (similarity 1.00)."
C000163,ENT_000426,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000164,ENT_000516,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000165,ENT_000058,0.9996,SUSPICIOUS,HIGH_CONFIDENCE,0.9976,KNOWN_PATTERN,True,True,False,False,3,NONE,NONE,0.0,"High-confidence suspicious incident: GraphSAGE risk is 1.00, the graph spans 3 hops with 3 supporting signals, involves multiple fund exit vectors, and its graph structure closely matches previously observed reference patterns (similarity 1.00)."
C000166,ENT_000126,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000167,ENT_000592,0.1308,LOW_RISK,NORMAL,0.9949,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000168,ENT_000299,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000169,ENT_000490,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000170,ENT_000006,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000171,ENT_000099,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000172,ENT_000129,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000173,ENT_000055,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000174,ENT_000647,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000175,ENT_000434,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000176,ENT_000657,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000177,ENT_000648,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000178,ENT_000537,1.0,SUSPICIOUS,HIGH_CONFIDENCE,0.9847,KNOWN_PATTERN,False,True,True,True,4,ATM_012,Patna,0.9128,"High-confidence suspicious incident: GraphSAGE risk is 1.00, the graph spans 1 hops with 4 supporting signals, involves a cash-out terminal (ATM_012 in Patna, score: 0.91), and its graph structure closely matches previously observed reference patterns (similarity 0.98)."
C000179,ENT_000137,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000180,ENT_000113,0.0113,LOW_RISK,NORMAL,0.9998,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000181,ENT_000586,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000182,ENT_000384,0.0106,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000183,ENT_000144,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000184,ENT_000558,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000185,ENT_000643,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000186,ENT_000591,0.0075,LOW_RISK,NORMAL,0.9989,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000187,ENT_000394,0.0086,LOW_RISK,NORMAL,0.9974,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000188,ENT_000271,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000189,ENT_000430,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000190,ENT_000323,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000191,ENT_000270,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000192,ENT_000620,0.0103,LOW_RISK,NORMAL,0.9996,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000193,ENT_000276,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000194,ENT_000250,0.4515,LOW_RISK,NORMAL,0.9889,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000195,ENT_000405,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000196,ENT_000103,0.9855,SUSPICIOUS,HIGH_CONFIDENCE,0.9953,KNOWN_PATTERN,False,True,True,True,4,ATM_037,Mumbai,0.8759,"High-confidence suspicious incident: GraphSAGE risk is 0.99, the graph spans 1 hops with 4 supporting signals, involves a cash-out terminal (ATM_037 in Mumbai, score: 0.88), and its graph structure closely matches previously observed reference patterns (similarity 1.00)."
C000197,ENT_000199,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000198,ENT_000158,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000199,ENT_000032,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000200,ENT_000647,0.0168,LOW_RISK,NORMAL,0.9986,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000201,ENT_000555,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000202,ENT_000310,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000203,ENT_000290,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000204,ENT_000227,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000205,ENT_000404,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000206,ENT_000253,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000207,ENT_000506,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000208,ENT_000653,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000209,ENT_000432,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000210,ENT_000021,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000211,ENT_000481,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000212,ENT_000009,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000213,ENT_000549,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000214,ENT_000191,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000215,ENT_000525,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000216,ENT_000641,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000217,ENT_000256,0.4485,LOW_RISK,NORMAL,0.999,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000218,ENT_000536,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000219,ENT_000390,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000220,ENT_000319,0.0148,LOW_RISK,NORMAL,0.9956,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000221,ENT_000255,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000222,ENT_000570,0.0107,LOW_RISK,NORMAL,0.9997,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000223,ENT_000580,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000224,ENT_000337,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000225,ENT_000036,0.4754,LOW_RISK,NORMAL,0.9938,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000226,ENT_000316,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000227,ENT_000192,0.0006,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000228,ENT_000037,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000229,ENT_000005,0.0551,LOW_RISK,NORMAL,0.9983,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000230,ENT_000380,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000231,ENT_000664,0.1,LOW_RISK,NORMAL,0.9988,KNOWN_PATTERN,True,True,False,False,3,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000232,ENT_000358,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000233,ENT_000443,0.0005,LOW_RISK,NORMAL,1.0,KNOWN_PATTERN,False,True,False,False,2,NONE,NONE,0.0,No significant laundering pattern detected at the configured risk threshold.
C000234,ENT_000581,0.9999,SUSPICIOUS,HIGH_CONFIDENCE,0.9992,KNOWN_PATTERN,True,True,True,False,4,ATM_018,Bengaluru,0.6187,"High-confidence suspicious incident: GraphSAGE risk is 1.00, the graph spans 3 hops with 4 supporting signals, involves a cash-out terminal (ATM_018 in Bengaluru, score: 0.62), and its graph structure closely matches previously observed reference patterns (similarity 1.00)."
